               name | period_in_days | planet_radius_in_earth_radii | planet_equilibrium_temperature |            rp_over_rs |          transit_depth | semimajor_axis_in_au
       Kepler-186 f |       129.9441 |                         1.17 |             198.65661798041805 |    0.0206277490297542 |  0.0004255040300345253 |                0.432
       Kepler-187 b |       4.938864 |                         1.41 |             1376.5367658503476 |  0.010020715290940025 | 0.00010041473494207923 |                0.059
       Kepler-187 c |      10.640263 |                         2.67 |               1062.66462585127 |  0.018975397040290685 |  0.0003600656928366725 |                0.099
       Kepler-188 b |       2.061897 |                         1.68 |             1732.9233817117345 |  0.013510572463932578 |  0.0001825355683031732 |                0.032
       Kepler-188 c |       5.996553 |                         3.19 |             1206.6529609567988 |   0.02565400366663388 |  0.0006581279041276647 |                0.066
       Kepler-189 b |      10.399931 |                         1.21 |              736.9521317536938 |  0.014790860045038568 |  0.0002187695408719183 |                0.088
       Kepler-189 c |      20.134866 |                         2.38 |              590.6365681100968 |   0.02909276603900148 |   0.000846389035800078 |                0.137
        Kepler-19 b |        9.28716 |                          nan |              851.8365473834908 |                   nan |                    nan |  0.08470303106958048
       Kepler-190 b |       2.019999 |                         1.56 |             1271.4476236207713 |   0.01787738249245364 | 0.00031960080478148794 |                 0.03
       Kepler-190 c |       3.763024 |                         1.46 |              1038.132637515042 |  0.016731396435245075 |  0.0002799396266733316 |                0.045
       Kepler-191 b |       9.939632 |                         1.34 |              767.5127769993347 |  0.015550595611741564 | 0.00024182102387991598 |                0.087
       Kepler-191 c |      17.738506 |                         1.86 |              632.7618039481949 |  0.021585155102865156 | 0.00046591892081474564 |                0.128
       Kepler-191 d |     5.94504102 |                         2.28 |              919.6301824461326 |  0.026459222384157287 |    0.00070009044917429 |  0.06059880328803046
       Kepler-192 b |       9.926746 |                         2.74 |              885.0626840277533 |   0.02487130136040771 |  0.0006185816313602183 |                 0.09
       Kepler-192 c |        21.2234 |                         2.79 |              685.5666071178251 |   0.02532515722464872 |  0.0006413635884531773 |                 0.15
       Kepler-192 d |     6.47027579 |                         1.02 |              1029.119611303734 |  0.009258659630516737 |  8.572277815376032e-05 |  0.06656698109973581
       Kepler-193 b |       11.38848 |                         2.39 |             1006.1805190892453 |   0.01905326383811113 |  0.0003630268628846733 |                0.106
       Kepler-193 c |      50.697494 |                         2.75 |              612.5560317497509 |  0.021923211529207367 |  0.0004806272037543708 |                0.286
       Kepler-194 b |       2.092281 |                         1.51 |              1657.694011628662 |  0.013572070167724987 | 0.00018420108863765054 |                0.032
       Kepler-194 c |      17.308032 |                         2.59 |              819.3014244509559 |  0.023279246181726963 |  0.0005419233027894494 |                0.131
       Kepler-194 d |      52.814973 |                          2.4 |              565.4744812442182 |   0.02157150225333773 |  0.0004653297094657547 |                0.275
       Kepler-195 b |       8.307872 |                         2.03 |              817.8637450055056 |    0.0238600173962399 |  0.0005693004301488706 |                0.077
       Kepler-195 c |      34.096863 |                         1.55 |             511.32050165035963 |  0.018218239883828497 |  0.0003319042644647194 |                0.197
       Kepler-196 b |      20.739886 |                          1.9 |              587.8805238270854 |  0.022332035986628477 |  0.0004987198313080694 |                0.138
       Kepler-196 c |      47.427737 |                         2.24 |             445.78247881645683 |  0.026328295057919893 |   0.000693179120656889 |                 0.24
       Kepler-197 b |       5.599308 |                         1.02 |             1250.8561481984943 |  0.008349326988233843 |     6.971126115645e-05 |                 0.06
       Kepler-197 c |      10.349695 |                         1.23 |             1021.3197682364956 |  0.010068306074046693 | 0.00010137078720068554 |                 0.09
       Kepler-197 d |      15.677563 |                         1.22 |              888.1974296441875 |  0.009986449927103224 |  9.972918214653998e-05 |                0.119
       Kepler-197 e |      25.209715 |                         0.91 |              756.5908220478647 | 0.0074489093718556835 | 5.5486250830119435e-05 |                0.164
       Kepler-198 b |      17.790037 |                         2.82 |              719.9934427607856 |  0.027503665373005602 |  0.0007564516089502674 |                0.131
       Kepler-198 c |      49.567416 |                         2.47 |              512.0522831957436 |  0.024090089883448174 |   0.000580332430592612 |                0.259
       Kepler-198 d |     1.31184443 |                         1.53 |             1710.3077502033366 |  0.014922201425779637 |  0.0002226720953915398 |  0.02321559669694191
       Kepler-199 b |      23.637604 |                         3.11 |               674.337989167179 |   0.02939395165293726 |  0.0008640043937752132 |                0.158
       Kepler-199 c |      67.093408 |                         3.25 |             476.82896495181285 |  0.030717152048889418 |  0.0009435434299945914 |                0.316
        Kepler-20 b |     3.69611525 |                        1.868 |             1206.5521992369613 |   0.01783918295721336 |  0.0003182364485809316 |               0.0463
        Kepler-20 c |    10.85409089 |                        3.047 |              842.7592052106048 |  0.029098495969287527 |  0.0008467224676746424 |               0.0949
        Kepler-20 d |    77.61130017 |                        2.744 |               438.460682183203 |    0.0262048811748359 |  0.0006866957973872688 |               0.3506
        Kepler-20 e |     6.09852281 |                        0.865 |             1027.0372181961404 |  0.008260649495711753 |  6.823833009100284e-05 |               0.0639
        Kepler-20 f |    19.57758478 |                        1.003 |               694.854544049342 |  0.009578533461501603 |  9.174830327310588e-05 |               0.1396
       Kepler-200 b |       8.594805 |                         2.13 |              938.5288329648547 |  0.020774045122163808 | 0.00043156095073769793 |                 0.08
       Kepler-200 c |      10.222157 |                         1.59 |              884.8534695047272 |  0.015507385795418055 | 0.00024047901420793364 |                 0.09
       Kepler-201 b |      25.672083 |                         2.46 |              775.3497200274206 |  0.018335776915337068 | 0.00033620071508900774 |                0.175
       Kepler-201 c |     151.884058 |                         2.85 |             428.48867480244184 |  0.021242668377524653 |  0.0004512509597974859 |                0.573
       Kepler-202 b |       4.069427 |                         1.63 |              868.5509300303413 |   0.02230396744179061 |  0.0004974669636444555 |                0.045
       Kepler-202 c |      16.282493 |                         1.85 |              548.1031838176309 |   0.02531431887565192 |  0.0006408147401381871 |                0.113
       Kepler-203 b |       3.162697 |                         2.57 |             1426.1268572155755 |  0.021226552555142456 |  0.0004505665333762247 |                0.043
       Kepler-203 c |       5.370647 |                         2.47 |             1197.3675083519727 |  0.020400616658055204 |  0.0004161851600289195 |                0.061
       Kepler-203 d |       11.32972 |                         1.44 |              935.1739194047152 |  0.011893476918056475 | 0.00014145479320034214 |                  0.1
       Kepler-204 b |      14.400974 |                         2.53 |               912.382223700764 |   0.01870544983701725 | 0.00034989385360516864 |                0.117
       Kepler-204 c |      25.660593 |                         1.79 |              750.3202964955664 |  0.013234290596150545 | 0.00017514644758335874 |                0.173
       Kepler-205 b |        2.75564 |                         1.51 |               863.821322075457 |  0.025170021038326336 |  0.0006335299590697904 |                0.032
